Username,Comment,Post Link,Label
DheNy Sengga,Mau pilkada🤣🤣🤣 pa balle toli🤣🤣,https://www.facebook.com/suaradotcom/posts/pfbid0s2DR598Awj6qJPmq5D3MjZUTxMoaqTqtqoCrG9N7AvXpQg88HnoTBQyQqRsRMdo5l?comment_id=2896834683790030,negatif
Indra Setiawan,Cocok mi Kalau Di Parepare Ji Bisa Punya Stadion. Kalau Di Makassar Seng Sengketa Ngaseng Itu Tanahnya. Bukan cuma Masalah Stadion yang tanah Sengketa. Jalan Tol pun Poeng Kena Masalah Sengketa Tanah . Kemana Ngaseng Itu BPN ( Badan Pertanahan) Kah....,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=1471241247101120,negatif
Umar Hamzah Alkatiri,Auuuu batal mi seng anak² ka punya stadionG😂 ,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=965336084913633,negatif
Edhi Amas,Mimpi yang tertunda stadion,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=1169935440700947,negatif
Mamby Ra,Heran setiap lahan yang mo di jadikan stadion di Makassar selalu sengketa apa Pemprov gak  punya lahan yang benar2 murni lahannya,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=1107500783885704,negatif
Haji Marhama Thamrin,Kita ke pare2 saja biar jauh yang penting aman dari tanah sengketa,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=1417909912941180,negatif
AR CA,PJ gubernur Pindah Jadi PJ gubernur Gorontalo 😀,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=1417909912941180&reply_comment_id=1237391790562969,netral
AR CA,betul apalagi sementara direnovasi mi,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=1417909912941180&reply_comment_id=971793964412916,netral
Supu Bin Abdul Rahim,Selamat tinggal Stadion sudiang makassar jelas pemerintah pusat tidak akan membangun stadion tanahnya bermasalah ,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=1525700601694915,negatif
AR CA, betul,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=1525700601694915&reply_comment_id=1473191123295904,netral
Rahmat Bin Abd Karim,Gagal lagi🤣🤣,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=1108760056902589,negatif
AR CA,Hahahahha batal lagi de 😀,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=851836970300981,negatif
Ibnu Sell,Tp lebih baik begini  sebelum dibangun SuDaH ada yang mengaku kepemilikan nya dari pada SuDaH jadi 50 persen baru ada yang mengaku https://external.fupg6-1.fna.fbcdn.net/emg1/v/t13/13869546348725018786?url=https%3A%2F%2Fmedia2.giphy.com%2Fmedia%2FGpyS1lJXJYupG%2Fgiphy.gif%3Fcid%3D120c0147qp1cwj679mpa249tb5girb6vs3gmz38qnh7b3sfo%26rid%3Dgiphy.gif&fb_obo=1&utld=giphy.com&stp=dst-emg0_q75_s245x200&ccb=13-1&oh=06_Q399p7u1HqpKUprF0N3Qy9pEBfW5d_zJSMGXTS8BdQqbbkw&oe=6663474F&_nc_sid=c97757 ,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=1209862147051355,netral
Faizal Mansyur Mansyur,Mulailah drama di mainkan.,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=379996858354051,negatif
Tajari,Hal yang lazim dilakukan mafia tanah soal klaim mengklaim bukti otentik yang berbicara nantinya 😁 ,https://www.facebook.com/beritapsmmakassar001/posts/pfbid0npTAZVbo51kSEezotXbMwQ3bpygAVVGRJGJ61VNoPwthcU9gV46BsxgYauDb35dFl?comment_id=7829302443800556,negatif
Syamsul Kahar,Kayaknya pencitraaan saja itu stadion biar di bilang Pj gubernur bekerja padahal NOL BESAR ,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710404519207678,negatif
Ibenk,Iya Masih seperti yang dulu hahaha  janji² terus,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710405139207616,negatif
Hamka Hamzha Hamzha,jangan harap ada stadion bola di Makassar kalau kandang sapi banyak di kampung..🤪🤪🤪,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710406685874128,negatif
Saldi Slank Saldi,Bagus sekali kamu😁😁😁,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710408609207269,positif
Rayudha Takachi,Iee janji dulu karena orang indonesia suka makan janji manis nanti pemilihan presiden pada saat cucuk  jokowi anak Gibran nyalek pilpres baru di janji lagi di sabar menanti janji,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710409289207201,negatif
Andi Sirham,stadion bosowa iya....😬😬😬,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710411115873685,negatif
Hermanbahar,Bukan janji tapi di prank dekat pilgub pilwali,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710416942539769,negatif
Nicolas Jati Kusuma,Ka janji ji,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710416972539766,negatif
Nur Salam,Saya bilang jadi pi baru dibilang apa lagi ini akan jadi janji janji politik lebih baik kejar  ke pusat,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710424015872395,negatif
Andi Rizal Imung,Orang bugis bilang. Janji Mutaroe musolangi atikku.  Haaaa,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710424999205630,negatif
Cakkuribang,auuuuuu gayanya ji pemerintah punna akkampanya dehhhhh gollaaaa.... suntalaka,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710426805872116,negatif
Makmur Haris Beta,Kau masih percaya DP dan ASS Janji politik itu,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710438939204236,negatif
Rasyid S,Janji nya memang kementrian PUPR bulan November 2024 baru mulai di bangun tapi berdoa ki saja semua semoga jadi ji krna ini perintah presiden jokowi ji juga,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710450039203126,negatif
Raden Silor,Stadion akan di bangun di Sudiang,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710455712535892,positif
AR CA,Bagaimana caranya na PJ GUBERNUR sudah pindah hahahaha,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710455849202545,negatif
Sigamma Chikal,Sannging nipattoljaki ditunggu lagi pemilihan wali kota sama gubernur nampa ni janji banyang ki seng kaeroki suara🤣😂😂 ,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710471595867637,negatif
Sigamma Chikal,Satu kata ada lagi pemilu baru diributkan sama yang tidak paham 🤣🤣🤣,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710472122534251,negatif
Lipuren Naki,Belum pi pilkada masih di lorongnya dulu cat 2m,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710479919200138,negatif
Syamsul Ilham,Nassamia pakballe Toli ji nasareang ki,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710498965864900,negatif
Zulfahri Sukma,Tidak ada pembangunan stadion dimakassar dasar aggarannya sudah dihabisi sa SYL,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710579505856846,negatif
Bareng Dhani,Kalau THM. cepat. izin dan pembangunan nya,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3710597075855089,positif
Ashari Daeng Rowa,Kukana memang ja nakke.terlalu banyak janjinya anjo bapaka. 😂😂😂,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3711058829142247,negatif
Syamsul Kahar,Ada pi stadionya baru percaya saya kalau cuma RENCANA saya pun bisa 😃🤣😂 ,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3712047762376687,negatif
Samara Irwan,Lebih baik selesaikan mi dulu stadion yg dibarombong. dari pada yg lain. satu saja belum beres. mau lagi buat stadion baru. jgn harap deh.,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3715575922023871,negatif
Samara Irwan,Buat wali kota makassar dan calon gubernur sulsel nanti. lebih baik stadion yg dibarombong diselesaikan cepat. karena lokasinya bagus dekat pantai. menambah daya tarik penonton. saya yakin stadion akan penuh setiap psm main. dan banyak sponsor yg akan masuk untuk psm kedepannya.,https://www.facebook.com/groups/2486749568239852/posts/3710400969208033/?comment_id=3715581565356640,negatif
Firman Farel,Insya Allah pasti Ada jalan🙏,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898755393885886,positif
Irfan Gusti,di barombong juga begitu ji dulu sampe. sekarang tidak ada jalan keluar 🤣🤣🤣,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898755393885886&reply_comment_id=1898766103884815,negatif
Syamsuddin Syam,Amin Besok hari Rabu PJ gubernur Sulsel berganti itu jalan terbaik,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898755393885886&reply_comment_id=1898778223883603,netral
Jabbar Sirajuddin, 😀☕😁👍⚽, https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898755393885886&reply_comment_id=1898778223883603,netral
Ari Riri,Tidak masalah warga yang punya lahan yang jelas Pemprov mau membayar lahannya warga kecuali Pemprov tidak mau bayar sudah jelas jadi masalah alias gagal bangun,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898827357212023,negatif
Syamsuddin Syam,Pemprov dimana mau ambil uang sekarang untuk beli tanah masyarakat,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898827357212023&reply_comment_id=1898874513873974,negatif
Ari Riri,terus dari mana anda bro tahu kalau Pemprov tdk punya dana???,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898827357212023&reply_comment_id=1898875943873831,netral
Syamsuddin Syam,pekerjaan yang sudah selesai saja dikerjakan belum terbayar semua tidak mungkin dana APBN mau belikan tanah, https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898827357212023&reply_comment_id=1898875943873831,negatif
Syamsuddin Syam,tapi kita doakan saja semoga pembangunan stadion Sudiang bisa lancar supaya PSM bisa punya stadion, https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898755393885886&reply_comment_id=1898778223883603,positif
Ari Riri,Amin 👍👍👍 , https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898827357212023&reply_comment_id=1898875943873831,netral
Ichal Putrabungsu,Pasti terbangun sdh ditinjau lokasinya langsung sama Presiden Joko Widodo aman,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898946553866770,positif
Bahtiar Tiar,Cerita mati itu mau bangun stadion,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899093303852095,negatif
Syamsuddin Syam,Carita campur attu tawwa walikota dan PJ gubernur,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899093303852095&reply_comment_id=1899437140484378,negatif
Bahtiar Tiarjangan,jangan mi liat aja di stadion Andi Mattalatta di robohkan tdk di bangun 😂😂😂 ,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898755393885886&reply_comment_id=1898778223883603,negatif
Syamsuddin Syam,Gayanya ji to, https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898755393885886&reply_comment_id=1898778223883603,negatif
Bahtiar Tiar, Nassa mi gayanya ji, https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898755393885886&reply_comment_id=1898778223883603,negatif
Jaylani,na stadion barombong ada juga masalahnya seandainya  tidak ada masalahnnya lama mi selesai,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899182130509879,negatif
Syamsuddin Syam,apa masalahnya iye kita uraikan mi satu/ satu 1 2 3 4 5 6 7 8 9 10 Tabe' kita uraikan mi sampai nomor 10 saja supaya kita tahu karena sudah menghabiskan anggaran APBD puluhan miliar baru tidak dilanjutkan saya kasih contoh 1 tanah GMTD itu kan sudah diselesaikan dan tidak mungkin pemerintah mau kalah sama pengusaha,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899182130509879&reply_comment_id=1899221543839271,negatif
Jaylani,langsung maki saja ke pemprov dan pemkot karena mereka itu yg lebih tahu, https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898755393885886&reply_comment_id=1898778223883603,netral
Syamsuddin Syam,saya juga tahu karena saya terlibat pembangunan dari 2011 - 2020 makanya saya bisa bicara, https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898755393885886&reply_comment_id=1898778223883603,netral
Barata Jusriadi Kahar,Bisa2 nanti ada 3 stadion standar Fifa di Makassar kalau masalahnya selesai semua wkkwkwkw,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899363200491772,negatif
Syamsuddin Syam,4 stadion 1 Barombong 2 Mattoanging 3 Untia 4 Sudiang 5 Bosowa group,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899363200491772&reply_comment_id=1899390170489075,negatif
Barata Jusriadi Kahar,https://scontent.fupg6-1.fna.fbcdn.net/v/t39.1997-6/70104243_489739395196378_2226300219186741248_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=oU2SdgqzwpwQ7kNvgHj59bq&_nc_ht=scontent.fupg6-1.fna&oh=00_AYA4rKW6ar446z7JbwFqZCRijkeCcBSV8f2D2OgMkuj6hw&oe=66671ABE,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899363200491772&reply_comment_id=1899413643820061,netral
Najja Muddin,bilang Cerita campuran itu sekarang sudah terlalu banyak area di Barombong dan siapa yang akan menyelesaikannya,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899363200491772&reply_comment_id=1899574040470688,negatif
Barata Jusriadi Kahar,cerita campuran ini terus cari-cari perhatian saja ... menghayal bahwa tidak ada yang akan datang ke stadion yang besar  😅, https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898755393885886&reply_comment_id=1898778223883603,negatif
Christina Bella,Gas bang cobain nih situs asli kacau parah gacornya ketik aja digoogle nama situsnya 𝗕𝗔𝗥𝗢𝗡𝗚𝗕𝗘𝗧 dijamin bakalan betah dah asliii gokil ni link.. linkr.bio/jagoanpetirzeus https://scontent.fupg6-1.fna.fbcdn.net/v/t39.30808-6/436357796_467559202460352_268983284867064942_n.jpg?stp=dst-jpg_p100x100&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=MftTFoHy_A0Q7kNvgHSDugs&_nc_ht=scontent.fupg6-1.fna&oh=00_AYCFgp3do7HXrAtB5eENecpX3zBAPOHuaz-vI1svegXKgw&oe=66670D87 ,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899397813821644,netral
Alif Alif,Tai bembe ji dutulu janji 2 palsu,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899410490487043,negatif
Alif Alif,Ini stadion baru PSM Makassar biar kau masuk lima gol tidak gentar https://scontent.fupg6-1.fna.fbcdn.net/v/t39.30808-6/438088931_367471462994631_637025589117959865_n.jpg?stp=dst-jpg_p100x100&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Sht2NHsrqEYQ7kNvgGybqV6&_nc_ht=scontent.fupg6-1.fna&oh=00_AYDukYu-RztpzAE-ZOOq3rX4zpzJkEhwn7lMFSj843Z8mw&oe=6667153A ,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899415290486563,netral
Muhammad Iqbal,Kan saya sudah bilang dari awal rencana ya pasti tanah sengketa pemrov lagi ini biar cair anggaran terus di kasih mangrak lagi sama seperti barombong maksudku to beli tanah ya orang jangan semaunya saja klaim tanah pemerintah 🤬 R.I.P PEMPROV SULSEL,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899550943806331,negatif
Syamsuddin Syam,setuju  sekarang bukan lagi jaman Belanda penguasa mau seenaknya saja,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899550943806331&reply_comment_id=1899552707139488,netral
Muhammad Iqbal,mau na jadikan ladang korupsi itu yg berkedok proyek stadion 🤬, https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898827357212023&reply_comment_id=1898875943873831,negatif
Najja Muddin,Ero ki bangun stadion baru nanpai pertengahan labbusumi seng doena mending barombongmo pallebba tenamo siapa anggaranya,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899572920470800,negatif
Rahmat Rola,ingin membangun stadion baru di tanah milik orang lain... apa yang sedang kamu pikirkan,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899576393803786,negatif
Syamsuddin Syam,betul itu,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899576393803786&reply_comment_id=1899602217134537,netral
Nasrullah Basaria,Hae mari kita bersatu memajukan harga diri orang2 Sulsel komen yg baik2  saling percaya saja biar orang lain bisa salut kita too Ewako 🙏🙏 ,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899912557103503,positif
Adriyansyah Yahya,Sanging Carita campur attu ji itu Bangun Stadion di Makassar😅  terlalu banyak orang pintar.. tapi pintar pattol  ji,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1900054583755967,negatif
Syamsuddin Syam,cocok Cappo,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1900054583755967&reply_comment_id=1900110023750423,netral
Adriyansyah Yahya,Iye nanti diliat.. insyaAllah, https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898755393885886&reply_comment_id=1898778223883603,positif
Syamsuddin Syam,tidak bakalan jadi itu stadion hari ini Jumat pergantian PJ gubernur, https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898827357212023&reply_comment_id=1898875943873831,negatif
Firman Farel,Insya Allah pasti Ada jalan🙏,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898755393885886,positif
Ari Riri,Tdk masalah warga yg punya lahan yg jelas Pemprov mau membayar lahannya warga kecuali Pemprov tdk mau bayar sdh jelas jadi masalah alias gagal bangun,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898827357212023,negatif
Ichal Putrabungsu,Pasti terbangun sdh ditinjau lokasinya langsung sama Presiden Joko Widodo aman,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1898946553866770,positif
Bahtiar Tiar,Cerita mati itu mau bangun stadion,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899093303852095,negatif
Jaylani,na stadion barombong ada juga masalahnya seandainya tdk ada masalahnnya lama mi selesai ,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899182130509879,negatif
Barata Jusriadi Kahar,Bisa2 nanti ada 3 stadion standar Fifa di Makassar kalau masalahnya selesai semua wkkwkwkw,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899363200491772,negatif
Christina Bella,Gas bang cobain nih situs asli kacau parah gacornya ketik aja digoogle nama situsnya 𝗕𝗔𝗥𝗢𝗡𝗚𝗕𝗘𝗧 dijamin bakalan betah dah  https://scontent-sin6-2.xx.fbcdn.net/v/t39.30808-6/436357796_467559202460352_268983284867064942_n.jpg?stp=dst-jpg_p100x100&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEzPlB5-j0xHl_BbohEdlt5uBMW9jvQZ0C4Exb2O9BnQNGGr5RY_DVDSlSTtiQAnxgNL1GSnbTOnBU2lRcIjs5Q&_nc_ohc=wANNxZr4nxYQ7kNvgE-raOS&_nc_ht=scontent-sin6-2.xx&oh=00_AYAwx6V9A5zL7VSmCmi9ks69F2XHL-ZnFARzqvTkgTdP7g&oe=6676DF87 ,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899397813821644asliii gokil ni link.. linkr.bio/jagoanpetirzeus,netral
Alif Alif,Tai bembe ji dutulu janji 2 palsu,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899410490487043,negatif
Alif Alif,Ini stadion baru PSM Makassar biar kau masuki lima gol tidak gentar https://scontent-sin6-4.xx.fbcdn.net/v/t39.30808-6/438088931_367471462994631_637025589117959865_n.jpg?stp=dst-jpg_p100x100&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF4giUUWK41GEcEcchO1iugcNyw_PDEUeZw3LD88MRR5iloxwAtialHgCbYKXUNdo6f8ik9z1F1QI0LYJ_1p5jt&_nc_ohc=k1qZcEjaNDoQ7kNvgG4qv68&_nc_ht=scontent-sin6-4.xx&oh=00_AYAttXO19NYeQT26EGvjKN42tmBKwbO575aQ53SXN3VY1Q&oe=6676E73A,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899415290486563,netral
Muhammad Iqbal,Kan saya sudah bilang dari awal rencana ya pasti tanah sengketa pemrov lagi ini biar cair anggaran terus di kasih mangrak lagi sma seperti barombong massuku to beli tanah ya orang jangan semau ya sja klaim tanah pemerintah 🤬 R.I.P PEMPROV SULSEL,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899550943806331,negatif
Najja Muddin,Ero ki bangun stadion baru nanpai pertengahan labbusumi seng doena mending barombongmo pallebba tenamo siapa anggaranya,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899572920470800,negatif
Rahmat Rola,ingin membangun stadion baru di tanah milik orang lain... apa yang sedang kamu pikirkan,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899576393803786,negatif
Nasrullah Basaria,Hae mari kita bersatu memajukan harga diri orang2 Sulsel komen yg baik2  salin percaya saja biar orang lain bisa salut kita too Ewako 🙏🙏 ,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899912557103503,positif
Adriyansyah Yahya,Sanging Carita campur attu ji itu Bangun Stadion di Makassar😅 terlalu banyak orang pintar.. tapi pintar pattol  ji,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1900054583755967,negatif
Jaylani,na stadion barombong ada juga masalahnya seandainya tdk ada masalahnnya lama mi selesai,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899182130509879,negatif
Syamsuddin Syam,apa masalahnya iye kita uraikan mi satu/ satu 1 2 3 4 5 6 7 8 9 10 Tabe' kita uraikan mi sampai nomor 10 saja supaya kita tahu karena sudah menghabiskan anggaran APBD puluhan miliar baru tidak dilanjutkan saya kasih contoh 1 tanah GMTD itu kan sudah diselesaikan dan tidak mungkin pemerintah mau kalah sama pengusaha,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899182130509879&reply_comment_id=1899221543839271,negatif
Syamsuddin Syam,apa masalahnya iye kita uraikan mi satu/ satu 1 2 3 4 5 6 7 8 9 10 Tabe' kita uraikan mi sampai nomor 10 saja supaya kita tahu karena sudah menghabiskan anggaran APBD puluhan miliar baru tidak dilanjutkan saya kasih contoh 1 tanah GMTD itu kan sudah diselesaikan dan tidak mungkin pemerintah mau kalah sama pengusaha,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899182130509879&reply_comment_id=1899221543839271,negatif
Syamsuddin Syam,saya juga tahu karena saya terlibat pembangunan dari 2011 - 2020 makanya saya bisa bicara,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899182130509879&reply_comment_id=1899232253838200,netral
Barata Jusriadi Kahar,Bisa2 nanti ada 3 stadion standar Fifa di Makassar kalau masalahnya selesai semua wkkwkwkw,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899363200491772,negatif
Syamsuddin Syam,4 stadion 1 Barombong 2 Mattoanging 3 Untia 4 Sudiang 5 Bosowa group,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899363200491772&reply_comment_id=1899390170489075,negatif
Barata Jusriadi Kahar,https://scontent.fupg6-1.fna.fbcdn.net/v/t39.1997-6/70104243_489739395196378_2226300219186741248_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=oU2SdgqzwpwQ7kNvgHj59bq&_nc_ht=scontent.fupg6-1.fna&oh=00_AYA4rKW6ar446z7JbwFqZCRijkeCcBSV8f2D2OgMkuj6hw&oe=66671ABE ,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899363200491772&reply_comment_id=1899413643820061,netral
Najja Muddin,bilang Cerita campuran itu sekarang sudah terlalu banyak area di Barombong dan siapa yang akan menyelesaikannya.,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899363200491772&reply_comment_id=1899574040470688,negatif
Barata Jusriadi Kahar,Itu hanya cerita omong kosong yang bisa diceritakan ke orang Makassar saja. Kasihan hanya menghayal mami karena tidak ada pekerjaan proyek stadion yang selesai 😅,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899363200491772&reply_comment_id=1899663657128393,negatif
IndraSlebew,semoga stadion dapat segera digunakan dua tahun lagi,https://www.facebook.com/groups/309068182854623/posts/1898712553890170/?comment_id=1899363200491772&reply_comment_id=1899663657128393,positif
